order_id,customer_id,product_id,category,is_alexa_ordered,order_time_stamp,order_date,order_hour_of_day,cancel_hour_of_day,return_date,cancel_time_stamp
222,10450601,jekJorNo7fGmLNlK,"Clothing, Shoes and Jewelry",0.0,2016-01-02 20:08:36,2016-01-02,20,,2016-01-11,
223,10450601,d0MKgbDKXYdzSLRW,"Clothing, Shoes and Jewelry",0.0,2016-01-04 18:16:09,2016-01-04,18,,,
224,10450601,fOWX91V0Q86kg6qO,"Clothing, Shoes and Jewelry",0.0,2016-01-12 20:36:00,2016-01-12,20,,,
225,10450601,g0vzXyLqb14gFrc1,Electronics,0.0,2016-01-11 03:30:48,2016-01-11,3,,,
226,10450601,TUtkJRGSHmNtkJhU,Grocery and Gourmet Food,0.0,2016-01-08 15:40:14,2016-01-08,15,,,
227,10450601,E89ScyJIpK7zQIae,Sports and Outdoors,0.0,2016-01-07 08:23:17,2016-01-07,8,,,
228,10450601,EyJeUHhGyqRrZ8cx,Home and Kitchen,0.0,2016-01-05 10:08:44,2016-01-05,10,,,
229,10450601,LTtVYl8w5Qtumc40,"Clothing, Shoes and Jewelry",0.0,2016-01-12 23:40:35,2016-01-12,23,,,
230,10450601,QFYKTDG8G1C83CWV,Grocery and Gourmet Food,0.0,2016-01-07 05:51:25,2016-01-07,5,,,
231,10450601,8TOq5X5uiYotWKY0,Grocery and Gourmet Food,1.0,2016-01-07 00:42:28,2016-01-07,0,,,
232,10454936,eRoOdER1UB9J0Xoo,"Clothing, Shoes and Jewelry",0.0,2016-01-07 15:52:54,2016-01-07,15,,,
233,10454936,Rr80K2ysmDD1fch9,"Clothing, Shoes and Jewelry",0.0,2016-01-14 06:33:05,2016-01-14,6,,,
234,10454936,U0MW05yYLD9lgZzY,Home and Kitchen,0.0,2016-01-11 16:58:59,2016-01-11,16,,,
235,10454936,jesdB14PKcBQb6L8,Grocery and Gourmet Food,1.0,2016-01-12 17:46:14,2016-01-12,17,,,
236,10454936,48PsDunyHuh6dAtp,Home and Kitchen,0.0,2016-01-08 09:26:36,2016-01-08,9,,,
237,10454936,wb8Rc4jUjK6driVp,Home and Kitchen,0.0,2016-01-04 18:28:40,2016-01-04,18,,,
238,10454936,HfkfzmbCM4gb644J,Home and Kitchen,0.0,2016-01-14 00:20:16,2016-01-14,0,,,
239,10454936,OLKjJMYODFPt1P83,Home and Kitchen,0.0,2016-01-04 16:41:05,2016-01-04,16,,,
240,10494717,7PRstU0X4NVk9kEK,Grocery and Gourmet Food,0.0,2016-01-02 08:20:22,2016-01-02,8,,,
241,10494717,sTeIZZ8S1x6wHA8b,Baby,0.0,2016-01-04 17:39:09,2016-01-04,17,17.0,,2016-01-14 17:39:09
242,10494717,hs95mzhWoP6pQPuQ,Sports and Outdoors,0.0,2016-01-14 11:33:14,2016-01-14,11,,,
243,10494717,m235lJ84jVoRcNnE,Baby,0.0,2016-01-05 07:14:02,2016-01-05,7,,,
244,10494717,A2a2IWtsNQd98qOq,Grocery and Gourmet Food,0.0,2016-01-01 18:58:46,2016-01-01,18,,,
245,10494717,xB5HVhnh3IdIuvHZ,Baby,1.0,2016-01-14 03:31:24,2016-01-14,3,,,
246,10494717,dXIiv3OY23cmE1Wy,Toys and Games,1.0,2016-01-07 19:23:58,2016-01-07,19,19.0,,2016-01-08 19:22:31
247,10494717,ZvJRfpthItnmvtPP,Baby,1.0,2016-01-14 19:31:21,2016-01-14,19,,,
248,10494717,gdGGhpKEebFtPu8Q,Home and Kitchen,1.0,2016-01-14 21:11:26,2016-01-14,21,,,
249,10494717,EeP83ZNgv1utI0Ym,Grocery and Gourmet Food,0.0,2016-01-05 18:53:31,2016-01-05,18,,,
250,10494717,gdGGhpKEebFtPu8Q,Home and Kitchen,1.0,2016-01-02 09:29:11,2016-01-02,9,,,
251,10494717,Yz5FBZOninxOPuXz,Grocery and Gourmet Food,1.0,2016-01-09 23:29:09,2016-01-09,23,,,
252,10494717,54Oz7Ochcj9XXz44,Home and Kitchen,0.0,2016-01-13 05:38:50,2016-01-13,5,,,
253,10494717,d1OnHbB5aByKX0rn,"Clothing, Shoes and Jewelry",0.0,2016-01-14 19:24:39,2016-01-14,19,,,
254,10494717,zsF5girCc2LZr56m,Baby,0.0,2016-01-06 02:06:25,2016-01-06,2,,,
255,10494717,UBNh09KTZZx0b9L0,Home and Kitchen,1.0,2016-01-07 04:31:01,2016-01-07,4,,,
256,10516119,DRkr3MZow0xAZk5K,Grocery and Gourmet Food,1.0,2016-01-09 11:04:00,2016-01-09,11,,,
257,10516119,YRU09rkuhHJXPuKo,Grocery and Gourmet Food,0.0,2016-01-06 00:57:50,2016-01-06,0,,,
258,10516119,lgy9YTQULzb1jBXD,Grocery and Gourmet Food,0.0,2016-01-06 16:26:10,2016-01-06,16,,,
259,10516119,gdK90RzmHgalUYDn,Grocery and Gourmet Food,0.0,2016-01-05 17:56:02,2016-01-05,17,,,
260,10516119,UL4AassZy5nkfBHI,Grocery and Gourmet Food,0.0,2016-01-13 12:45:45,2016-01-13,12,,,
261,10516119,TlFrNrow8qWZFyP2,Grocery and Gourmet Food,0.0,2016-01-07 13:37:42,2016-01-07,13,,,
262,10553442,Z81XBmCFj3zRmCbg,Electronics,0.0,2016-01-04 14:32:03,2016-01-04,14,,,
263,10553442,7PRstU0X4NVk9kEK,Grocery and Gourmet Food,0.0,2016-01-06 15:11:20,2016-01-06,15,,,
264,10553442,jNYAnJn8NLaQZZUR,"Clothing, Shoes and Jewelry",0.0,2016-01-02 16:43:40,2016-01-02,16,,,
265,10553442,uUyeB2ssd6RyWgVc,Grocery and Gourmet Food,1.0,2016-01-14 01:01:52,2016-01-14,1,,,
266,10553442,CxanZzdgbNXojjiX,Grocery and Gourmet Food,0.0,2016-01-09 16:25:54,2016-01-09,16,,,
267,10553442,fVoakE4ecyU2QGdb,Electronics,0.0,2016-01-07 13:14:46,2016-01-07,13,,,
268,10553442,3jVawGKxDRECBth3,Books,0.0,2016-01-11 09:02:56,2016-01-11,9,,,
269,10660663,rCGXLaESi5PuUmhH,Electronics,0.0,2016-01-12 15:49:44,2016-01-12,15,,,
270,10660663,kyl2VnWydNT0MuLG,Grocery and Gourmet Food,1.0,2016-01-07 23:51:57,2016-01-07,23,,,
271,10660663,QxyCM6shVLGhDUtE,Home and Kitchen,1.0,2016-01-05 23:38:21,2016-01-05,23,,,
272,10660663,6kLYH1v3EofXiXlW,Grocery and Gourmet Food,0.0,2016-01-04 09:42:42,2016-01-04,9,,,
273,10660663,Tjj9ymxUEVhu5BGt,Books,0.0,2016-01-02 15:10:25,2016-01-02,15,,,
274,10660663,aZFbY4abtPFADMLQ,Home and Kitchen,0.0,2016-01-03 16:09:18,2016-01-03,16,,,
275,10660663,QvjGMzj0crSPpzIj,"Clothing, Shoes and Jewelry",0.0,2016-01-02 10:40:29,2016-01-02,10,,,
276,10660663,x18CDSLlNnpxblmi,Home and Kitchen,0.0,2016-01-08 12:14:02,2016-01-08,12,,,
277,10660663,vs90DdRbExERXMng,Grocery and Gourmet Food,1.0,2016-01-13 15:40:50,2016-01-13,15,,,
278,10660663,UTzG1GLaFsxl21iR,Home and Kitchen,0.0,2016-01-02 18:49:23,2016-01-02,18,,,
279,10660663,0o9k9IBiNs3ykECO,Grocery and Gourmet Food,0.0,2016-01-04 11:32:45,2016-01-04,11,,,
280,10733025,jUJ41okcH7cCfuin,"Clothing, Shoes and Jewelry",0.0,2016-01-09 03:16:39,2016-01-09,3,,,
281,10733025,l73eL9EV4SFLSAcJ,Home and Kitchen,0.0,2016-01-10 13:39:17,2016-01-10,13,,,
282,10733025,a8sS4VXasgrjdfbC,Toys and Games,0.0,2016-01-09 22:54:33,2016-01-09,22,,,
283,10733025,i2YlBpf4F1iwOiYy,Home and Kitchen,0.0,2016-01-07 08:45:19,2016-01-07,8,,,
284,10733025,9AxraiVSM1vvBNf5,Baby,1.0,2016-01-06 16:52:44,2016-01-06,16,,,
285,10733025,KUEQi9SjH2lshMK2,Books,0.0,2016-01-07 18:55:38,2016-01-07,18,,,
286,10733025,0mMlRkFUAyI8x3WS,Baby,0.0,2016-01-06 04:10:11,2016-01-06,4,,,
287,10733025,dZWjuiYGDRLUaqAb,Electronics,0.0,2016-01-05 11:57:14,2016-01-05,11,,,
288,10733025,1J8iyilEjG35QmlO,"Clothing, Shoes and Jewelry",0.0,2016-01-09 19:23:04,2016-01-09,19,,,
289,10733025,WTnMNCXi4NxuRxva,"Clothing, Shoes and Jewelry",0.0,2016-01-08 07:56:17,2016-01-08,7,,,
290,10733025,lA0dRP7jFo55QyYG,Toys and Games,0.0,2016-01-09 09:47:37,2016-01-09,9,,,
291,10733025,XPvrHuEWJ02IppS0,Toys and Games,0.0,2016-01-10 08:35:24,2016-01-10,8,,,
292,10733025,Ga3sSGNwex1CukdV,"Clothing, Shoes and Jewelry",0.0,2016-01-02 11:04:21,2016-01-02,11,,,
293,10733025,Cn59bRVR0y6dRPMJ,Grocery and Gourmet Food,0.0,2016-01-03 10:57:49,2016-01-03,10,,,
294,10733025,09HbqF4wHA4MudY7,Baby,0.0,2016-01-06 17:40:49,2016-01-06,17,,,
295,10733025,AXmxDSrIRUOW927C,"Clothing, Shoes and Jewelry",0.0,2016-01-05 18:29:57,2016-01-05,18,,,
296,10754194,aR3Eo2ec0SvBotKk,Electronics,0.0,2016-01-11 02:54:56,2016-01-11,2,,,
297,10754194,jdkviypNJtZleI3D,Sports and Outdoors,0.0,2016-01-12 16:16:15,2016-01-12,16,,,
298,10754194,0jKtEyeF0WkR4HNV,Home and Kitchen,0.0,2016-01-06 15:41:46,2016-01-06,15,,,
299,10754194,Q6RotTpZHoE1cJRS,Home and Kitchen,0.0,2016-01-01 20:42:21,2016-01-01,20,,,
300,10754194,qZk8YyXi66gBVuEO,Electronics,0.0,2016-01-12 19:25:46,2016-01-12,19,,,
301,10754194,8TOq5X5uiYotWKY0,Grocery and Gourmet Food,1.0,2016-01-11 04:28:38,2016-01-11,4,,,
302,10781476,Bpork2rKKW8iubWT,Electronics,0.0,2016-01-10 17:40:42,2016-01-10,17,17.0,,2016-01-19 17:40:42
303,10781476,4DSLm0IBcMH8Zt8y,Toys and Games,1.0,2016-01-10 17:09:22,2016-01-10,17,19.0,,2016-01-10 19:52:28
304,10781476,hXWWdqB9zCSb72FW,Sports and Outdoors,0.0,2016-01-10 13:39:19,2016-01-10,13,,,
305,10781476,uYhP90wVEDXLOxGq,Baby,0.0,2016-01-13 12:26:29,2016-01-13,12,,,
306,10781476,62TTLmqNBoA8ci8c,Electronics,0.0,2016-01-01 18:20:37,2016-01-01,18,,,
307,10781476,oIqoVkqiqop8x1Zz,Home and Kitchen,0.0,2016-01-07 16:26:12,2016-01-07,16,,,
308,10781476,GAuwSEOryOoAxGdt,Grocery and Gourmet Food,0.0,2016-01-03 10:32:04,2016-01-03,10,,,
309,10781476,8J7OinfeAVQ1pVJD,Toys and Games,0.0,2016-01-02 23:28:08,2016-01-02,23,,,
310,10781476,nMRUD1twduZxdHoT,Baby,0.0,2016-01-11 09:05:49,2016-01-11,9,,,
311,10781476,YoCK0LiooTPH82z3,Home and Kitchen,0.0,2016-01-11 10:31:29,2016-01-11,10,,2016-01-20,
312,10781476,lYh984EAirqVZzMR,Home and Kitchen,0.0,2016-01-10 15:13:11,2016-01-10,15,,,
313,10781476,GqGW6mGtZNZMljfp,Grocery and Gourmet Food,0.0,2016-01-11 07:06:29,2016-01-11,7,,,
314,10781476,qY8kgi33s6Akjh5q,Home and Kitchen,0.0,2016-01-06 01:11:04,2016-01-06,1,,,
315,10781476,MwcbimiO18D8dWVd,Sports and Outdoors,0.0,2016-01-08 22:57:35,2016-01-08,22,,2016-01-12,
316,10781476,AxGEklZpC6g3vjpb,Home and Kitchen,0.0,2016-01-06 07:16:47,2016-01-06,7,7.0,,2016-01-13 07:16:47
317,10781476,phHOU6Uo9P6amc54,Baby,0.0,2016-01-03 17:50:00,2016-01-03,17,,2016-01-11,
318,10781476,ZrpbJqqKNqiWNQeh,"Patio, Lawn and Garden",0.0,2016-01-08 22:32:51,2016-01-08,22,,,
319,10828110,3jNT9fwKJUy7nZ13,Home and Kitchen,0.0,2016-01-02 06:42:36,2016-01-02,6,,,
320,10828110,WC0CGuolhOuzygiR,"Clothing, Shoes and Jewelry",0.0,2016-01-11 20:52:55,2016-01-11,20,,2016-01-21,
321,10828110,ZWrky1LXmuSeITL8,Home and Kitchen,1.0,2016-01-02 12:05:55,2016-01-02,12,,,
322,10828110,DUcaPaZldc7MWbJH,Home and Kitchen,0.0,2016-01-12 16:12:35,2016-01-12,16,,,
323,10828110,Rge0eOXUskeNlaXT,Electronics,0.0,2016-01-01 16:51:10,2016-01-01,16,,,
324,10828110,taZh1ACE34MoBK5D,Grocery and Gourmet Food,0.0,2016-01-11 08:39:47,2016-01-11,8,,,
325,10828110,53JWohCOjHjf0FEh,"Clothing, Shoes and Jewelry",0.0,2016-01-06 11:42:45,2016-01-06,11,,,
326,10828110,ixqWoatjPLJUOmkX,"Patio, Lawn and Garden",0.0,2016-01-14 19:06:10,2016-01-14,19,,,
327,10828110,pu3sMefGyMzPKvT3,Home and Kitchen,1.0,2016-01-13 02:49:47,2016-01-13,2,,,
328,10828110,S7fzTnSjaZhABqfG,"Clothing, Shoes and Jewelry",0.0,2016-01-07 18:45:29,2016-01-07,18,,,
329,10828110,DxjL2RZkSpKbGPtX,Electronics,0.0,2016-01-02 03:17:57,2016-01-02,3,,,
330,10828110,AA8M4YhU0IZujYGQ,"Clothing, Shoes and Jewelry",0.0,2016-01-06 15:30:00,2016-01-06,15,,,
331,10828110,G6unOqjVOoD588td,Grocery and Gourmet Food,0.0,2016-01-06 23:36:41,2016-01-06,23,,,
332,10828110,Xe6HD9br8Slz2xXh,Grocery and Gourmet Food,0.0,2016-01-04 22:33:02,2016-01-04,22,,,
333,10865914,f9d6RETMM6cb5fFe,"Clothing, Shoes and Jewelry",0.0,2016-01-09 14:29:51,2016-01-09,14,,,
334,10865914,1m4JZ6tfup66P0fd,"Clothing, Shoes and Jewelry",0.0,2016-01-07 08:55:31,2016-01-07,8,,,
335,10865914,LPJQz5MMjTv7T1xa,Home and Kitchen,0.0,2016-01-07 22:50:07,2016-01-07,22,,,
336,10865914,KOPqjxuWOMU8NBC3,Home and Kitchen,0.0,2016-01-09 14:28:24,2016-01-09,14,,,
337,10865914,bgWgE3hPe239HecW,"Clothing, Shoes and Jewelry",0.0,2016-01-02 10:15:58,2016-01-02,10,,,
338,10865914,3swIgbLwrzOto1Vx,Electronics,0.0,2016-01-10 21:52:43,2016-01-10,21,,,
339,10865914,XpfYpZEgNfVIcZDD,Home and Kitchen,0.0,2016-01-08 14:24:29,2016-01-08,14,,,
340,10865914,dYRKrcAQ3xvgisBJ,Home and Kitchen,0.0,2016-01-01 23:37:49,2016-01-01,23,,,
341,10865914,s7DST7c4f2yzPd09,Home and Kitchen,1.0,2016-01-12 22:05:56,2016-01-12,22,,,
342,10865914,Cxai1vhu4AZwxe2r,Home and Kitchen,0.0,2016-01-02 04:32:10,2016-01-02,4,,,
343,10865914,UOcdEZ5EyscioeZI,Home and Kitchen,0.0,2016-01-11 21:10:35,2016-01-11,21,,,
344,10980285,zvlPnfu3DvuGlzE6,Grocery and Gourmet Food,0.0,2016-01-01 22:42:20,2016-01-01,22,,2016-01-11,
345,10980285,hs95mzhWoP6pQPuQ,Sports and Outdoors,0.0,2016-01-04 05:12:36,2016-01-04,5,,,
346,10980285,lgy9YTQULzb1jBXD,Grocery and Gourmet Food,0.0,2016-01-05 18:22:31,2016-01-05,18,,,
347,10980285,DzPNk1d5mrSbjERc,Home and Kitchen,0.0,2016-01-07 14:08:09,2016-01-07,14,14.0,,2016-01-14 14:08:09
348,10980285,FBgWQPK7amkUpSbn,Grocery and Gourmet Food,0.0,2016-01-02 00:23:04,2016-01-02,0,,,
349,10980285,vLjpwnqMckO6bnaT,Grocery and Gourmet Food,0.0,2016-01-11 09:16:48,2016-01-11,9,,,
350,10980285,7ZdMnTzuyM2y14mB,Home and Kitchen,1.0,2016-01-12 08:38:23,2016-01-12,8,,,
351,10980285,XcKSiYccUbF2QMoL,Grocery and Gourmet Food,0.0,2016-01-05 07:00:24,2016-01-05,7,,,
352,11028691,wVtx4Azngvss0eVz,Grocery and Gourmet Food,0.0,2016-01-03 10:21:22,2016-01-03,10,,,
353,11028691,PJ7agHqVmoeymrEI,Grocery and Gourmet Food,0.0,2016-01-06 18:35:54,2016-01-06,18,,,
354,11028691,gdjQITn8Vg5EYh3z,Sports and Outdoors,0.0,2016-01-06 04:44:13,2016-01-06,4,,2016-01-15,
355,11028691,KYTl0GTJ95uEKGD9,Home and Kitchen,0.0,2016-01-11 16:22:07,2016-01-11,16,,,
356,11028691,jRzz3f147RFTZXf7,Electronics,0.0,2016-01-10 06:01:33,2016-01-10,6,,,
357,11028691,GzzmyVoruUEqr0di,Grocery and Gourmet Food,0.0,2016-01-10 11:31:36,2016-01-10,11,,,
358,11028691,rByjXiIcR962hmG9,"Clothing, Shoes and Jewelry",0.0,2016-01-03 01:55:33,2016-01-03,1,,,
359,11028691,KkwcxD06WSTuJOwS,Grocery and Gourmet Food,1.0,2016-01-06 21:49:02,2016-01-06,21,,,
360,11028691,wSVZOKO1RL28ig8N,Grocery and Gourmet Food,0.0,2016-01-06 07:59:04,2016-01-06,7,,,
361,11028691,jdWhVDKma1kkXJvU,Electronics,0.0,2016-01-03 20:17:05,2016-01-03,20,,,
362,11028691,3OfJKA4u1nUqmAIW,Grocery and Gourmet Food,0.0,2016-01-04 15:49:05,2016-01-04,15,,,
363,11028691,XHmZ3nYCcEiaSLjp,Sports and Outdoors,0.0,2016-01-08 06:45:37,2016-01-08,6,,,
364,11028691,UUPO1OXRaNtYlDaO,Home and Kitchen,0.0,2016-01-09 23:32:53,2016-01-09,23,,,
365,11028691,tisl7gql0GdEvAlz,Home and Kitchen,0.0,2016-01-09 12:21:12,2016-01-09,12,12.0,,2016-01-17 12:21:12
366,11034573,WkYRqP38bHe854pC,"Clothing, Shoes and Jewelry",0.0,2016-01-11 20:47:50,2016-01-11,20,20.0,,2016-01-17 20:47:50
367,11034573,0Z890jyX1WxCso9T,Grocery and Gourmet Food,0.0,2016-01-07 23:08:14,2016-01-07,23,,,
368,11034573,48PsDunyHuh6dAtp,Home and Kitchen,0.0,2016-01-11 13:47:13,2016-01-11,13,,,
369,11034573,jRWfcXDpFsaadzY7,Home and Kitchen,1.0,2016-01-10 04:34:01,2016-01-10,4,,,
370,11034573,lf7stMzPt5JP56FU,Home and Kitchen,0.0,2016-01-07 02:16:12,2016-01-07,2,,,
371,11034573,AwZBNYbJEa7WQkpu,Home and Kitchen,0.0,2016-01-03 09:08:24,2016-01-03,9,,,
372,11034573,qY8kgi33s6Akjh5q,Home and Kitchen,0.0,2016-01-12 14:18:00,2016-01-12,14,,,
373,11034573,WlTjE4mxq83dvj7h,Grocery and Gourmet Food,0.0,2016-01-06 21:03:24,2016-01-06,21,,,
374,11034573,HNZo1M2Mq4GSW1jM,Grocery and Gourmet Food,0.0,2016-01-08 06:29:44,2016-01-08,6,,,
375,11034573,mjpBW2oE4BOjS7iO,Books,0.0,2016-01-01 19:29:12,2016-01-01,19,,,
376,11034573,f2PMaPZ8f3jsKdXk,Home and Kitchen,0.0,2016-01-13 22:03:56,2016-01-13,22,,,
377,11042421,Xka3M7Z9pZXlGKfT,Home and Kitchen,1.0,2016-01-09 07:05:31,2016-01-09,7,,,
378,11042421,XEaj021yLuCyA499,Grocery and Gourmet Food,0.0,2016-01-06 03:42:28,2016-01-06,3,,,
379,11042421,Yz5FBZOninxOPuXz,Grocery and Gourmet Food,0.0,2016-01-10 06:44:32,2016-01-10,6,,,
380,11042421,vKi3NFIgKjywVopc,Grocery and Gourmet Food,0.0,2016-01-08 22:43:00,2016-01-08,22,,,
381,11042421,O7a9Q4tJRZR6z5JA,Sports and Outdoors,0.0,2016-01-10 15:30:56,2016-01-10,15,,,
382,11042421,Jr6N8f3I4KzZamXP,Home and Kitchen,0.0,2016-01-06 08:24:07,2016-01-06,8,,,
383,11042421,aPMaqH52NtXU2zFL,Electronics,0.0,2016-01-10 01:56:03,2016-01-10,1,,,
384,11042421,Rx9d1QvYpRS9VXMl,Grocery and Gourmet Food,1.0,2016-01-09 09:30:45,2016-01-09,9,,,
385,11042421,fjroRmwDfqqTBZtn,Home and Kitchen,0.0,2016-01-14 23:31:54,2016-01-14,23,,,
386,11042421,XRKu35JOIw1Oa6vr,Home and Kitchen,0.0,2016-01-14 21:00:09,2016-01-14,21,,,
387,11058699,VDS4Kqo1y3S4ootc,"Clothing, Shoes and Jewelry",0.0,2016-01-08 01:35:21,2016-01-08,1,,,
388,11058699,WgVt8m8TuGqfUICI,"Clothing, Shoes and Jewelry",0.0,2016-01-11 10:30:57,2016-01-11,10,,,
389,11058699,9xWLR9380HA5yLVP,Home and Kitchen,1.0,2016-01-03 17:42:07,2016-01-03,17,17.0,,2016-01-12 17:42:07
390,11058699,J2UKRoq4Eea0voCN,Electronics,0.0,2016-01-10 17:07:29,2016-01-10,17,,,
391,11058699,D1CcPh5fJRaWfsJy,"Clothing, Shoes and Jewelry",0.0,2016-01-06 04:32:16,2016-01-06,4,,,
392,11058699,pJ9xGsgOy6hsGltQ,Grocery and Gourmet Food,0.0,2016-01-12 10:55:20,2016-01-12,10,,,
393,11058699,8rLI9KPnhk23oeAd,Books,0.0,2016-01-06 08:10:48,2016-01-06,8,,,
394,11058699,CB7jwlZYISCeapQG,"Clothing, Shoes and Jewelry",0.0,2016-01-06 19:36:29,2016-01-06,19,,,
395,11058699,AZBXSFvhKhn9wVS0,Sports and Outdoors,0.0,2016-01-09 11:06:47,2016-01-09,11,,,
396,11058699,b3F7gQTGS4HsvrwD,Home and Kitchen,0.0,2016-01-13 04:33:58,2016-01-13,4,,,
397,11058699,xt3esik9VcO6L0hE,Electronics,0.0,2016-01-12 05:22:14,2016-01-12,5,,,
398,11058699,aZPvUBjTkFjH4kdG,Home and Kitchen,0.0,2016-01-01 16:23:33,2016-01-01,16,,,
399,11058699,qQIknFbOaVxR8Og1,Home and Kitchen,0.0,2016-01-02 17:39:07,2016-01-02,17,,,
400,11151693,Q8SfzBrWsBZ38gf7,Grocery and Gourmet Food,0.0,2016-01-08 20:08:34,2016-01-08,20,,,
401,11151693,u9B8kaxECg9vZjvu,Grocery and Gourmet Food,1.0,2016-01-04 15:04:37,2016-01-04,15,,,
402,11151693,vn9VkiTq64tBwx7F,Grocery and Gourmet Food,0.0,2016-01-13 23:00:50,2016-01-13,23,,,
403,11151693,LNfmLqokpPhV6zCx,Grocery and Gourmet Food,0.0,2016-01-11 00:16:46,2016-01-11,0,,,
404,11263663,6J4TZF80tygbRryU,Grocery and Gourmet Food,1.0,2016-01-03 06:51:13,2016-01-03,6,,,
405,11263663,mz2SPSDq2IeVn7XY,Electronics,0.0,2016-01-08 16:34:37,2016-01-08,16,,,
406,11263663,XakZGWwAicC3oa0X,Books,0.0,2016-01-15 00:12:03,2016-01-15,0,,2016-01-20,
407,11263663,3r1i0pjh8KIzO5IT,"Patio, Lawn and Garden",0.0,2016-01-04 16:10:44,2016-01-04,16,,,
408,11263663,IZacKHZUDAiTne8R,Books,0.0,2016-01-09 09:23:38,2016-01-09,9,,,
409,11313615,5YVUwMnyBF2b2py8,Books,0.0,2016-01-09 09:08:56,2016-01-09,9,,,
410,11313615,1uWvw1xl41YiqAPR,Books,0.0,2016-01-10 22:28:46,2016-01-10,22,,,
411,11313615,1qpUxU6pVQkmmyL8,Home and Kitchen,0.0,2016-01-13 02:38:11,2016-01-13,2,,,
412,11313615,MgGNtUucQ1MkCL3X,Books,0.0,2016-01-05 02:34:43,2016-01-05,2,,,
413,11313615,uR7i5Gm5BDY8EjmO,Books,0.0,2016-01-07 19:14:31,2016-01-07,19,,,
414,11313615,F8Y6ZZcvOc0ASEua,Books,0.0,2016-01-06 21:30:49,2016-01-06,21,,,
415,11313615,xHQF8JiJYz8c60DD,"Clothing, Shoes and Jewelry",0.0,2016-01-07 13:04:23,2016-01-07,13,,2016-01-12,
416,11313615,puIfUsjVQ20O8ySi,Electronics,0.0,2016-01-10 17:07:55,2016-01-10,17,,,
417,11313615,VVFyiibepE7VNvTM,Home and Kitchen,0.0,2016-01-10 12:11:27,2016-01-10,12,,,
418,11313615,s7DST7c4f2yzPd09,Home and Kitchen,1.0,2016-01-14 13:33:58,2016-01-14,13,,,
419,11344676,h0zJ9joG8Xil8Zgu,Grocery and Gourmet Food,0.0,2016-01-02 18:38:05,2016-01-02,18,,,
420,11344676,HFfq5a3LjHtlJ9RP,Grocery and Gourmet Food,1.0,2016-01-08 21:03:33,2016-01-08,21,,,
421,11344676,H393RbEotfL1rboA,Books,0.0,2016-01-12 19:17:41,2016-01-12,19,,,
422,11344676,jjTW2xOoOrpzS7Xq,Home and Kitchen,0.0,2016-01-13 20:02:53,2016-01-13,20,,2016-01-17,
423,11344676,Xdi0ZlNL9XDXEtsU,Electronics,0.0,2016-01-09 22:01:04,2016-01-09,22,,,
424,11356611,Iph98GzdYs6GHUcx,"Patio, Lawn and Garden",0.0,2016-01-01 16:32:30,2016-01-01,16,,,
425,11356611,LPJQz5MMjTv7T1xa,Home and Kitchen,1.0,2016-01-05 04:31:58,2016-01-05,4,,,
426,11356611,bxJIEbG4Dwg6rqn5,Home and Kitchen,0.0,2016-01-13 02:51:39,2016-01-13,2,,,
427,11356611,EFwV4ZcgqglV41tw,Grocery and Gourmet Food,0.0,2016-01-13 15:42:11,2016-01-13,15,,,
428,11356611,jqUGpaFJujHptiTw,Grocery and Gourmet Food,1.0,2016-01-02 00:40:25,2016-01-02,0,,,
429,11356611,akMZjpiosaJHiwEq,Sports and Outdoors,0.0,2016-01-02 08:25:53,2016-01-02,8,,,
430,11356611,n5pijHLoeBqzxsck,"Clothing, Shoes and Jewelry",0.0,2016-01-11 01:16:18,2016-01-11,1,,,
431,11358071,BOHtXeFGVChj466M,Home and Kitchen,0.0,2016-01-12 03:17:12,2016-01-12,3,,,
432,11358071,PkGODMQ5Ml0A5W3D,"Clothing, Shoes and Jewelry",0.0,2016-01-04 04:10:57,2016-01-04,4,,,
433,11358071,pFlwjHpqJhYtbnCM,"Clothing, Shoes and Jewelry",0.0,2016-01-06 12:53:14,2016-01-06,12,,,
434,11358071,b0nSwS2DYCXbqV4v,Grocery and Gourmet Food,1.0,2016-01-11 20:59:58,2016-01-11,20,,,
435,11358071,iayedHIpKJSjB4o8,Sports and Outdoors,0.0,2016-01-10 14:07:12,2016-01-10,14,,,
436,11358071,aZPvUBjTkFjH4kdG,Home and Kitchen,0.0,2016-01-12 00:25:07,2016-01-12,0,,,
437,11358071,QNqQFh6yxbLRDvps,Grocery and Gourmet Food,0.0,2016-01-12 11:59:10,2016-01-12,11,,,
438,11358071,B0hh4mxmtRlspaNW,Grocery and Gourmet Food,0.0,2016-01-10 21:22:25,2016-01-10,21,,,
439,11358071,hANbmkGLpv2nK099,Home and Kitchen,0.0,2016-01-11 21:03:55,2016-01-11,21,,,
440,11385328,IZhJBpJR1c6ywAKh,Electronics,0.0,2016-01-03 02:09:51,2016-01-03,2,,,
441,11385328,ya2EzSc9AqFGI8W3,Grocery and Gourmet Food,1.0,2016-01-13 16:18:30,2016-01-13,16,,,
442,11385328,X6NnpguvZowwoFcF,"Clothing, Shoes and Jewelry",0.0,2016-01-05 23:45:31,2016-01-05,23,,,
443,11429504,b0nSwS2DYCXbqV4v,Grocery and Gourmet Food,0.0,2016-01-14 00:37:17,2016-01-14,0,,,
444,11429504,NlX2q99N2WQ8yiw3,Toys and Games,0.0,2016-01-06 18:07:15,2016-01-06,18,,,
